id:ID(LINK),type,e_type,ts,from:START_ID,to:END_ID,from_type,to_type
eveent0b5affb2239111eb94400242ac110010,包含,0,-1,NTW4765786256323733360,a099d2010239111eb94400242ac110010,entity,event
doceve0b5b0656239111eb94400242ac110010,包含,0,0,a099c978a239111eb94400242ac110010,a099d239e239111eb94400242ac110010,document,event
eveent0b5ba094e239111eb94400242ac110010,包含,0,-1,Q8261705,a099d239e239111eb94400242ac110010,entity,event
eveent0b5b07e6239111eb94400242ac110010,包含,0,-1,Q1140552,a099d239e239111eb94400242ac110010,entity,event
doceve0b5b0dc2239111eb94400242ac110010,包含,0,0,a099c978a239111eb94400242ac110010,a099d2646239111eb94400242ac110010,document,event
eveent0b5b10d8239111eb94400242ac110010,包含,0,-1,Q1140552,a099d2646239111eb94400242ac110010,entity,event
eveent0b5b0f5c239111eb94400242ac110010,包含,0,-1,Q41333,a099d2646239111eb94400242ac110010,entity,event
doceve0b5b1452239111eb94400242ac110010,包含,0,0,a099c978a239111eb94400242ac110010,a099d2880239111eb94400242ac110010,document,event
eveent0b5b15d8239111eb94400242ac110010,包含,0,-1,Q1140552,a099d2880239111eb94400242ac110010,entity,event
eveent0b5b174a239111eb94400242ac110010,包含,0,-1,Q41333,a099d2880239111eb94400242ac110010,entity,event
doceve0b5b1a60239111eb94400242ac110010,包含,0,0,a099c978a239111eb94400242ac110010,a099d2b1e239111eb94400242ac110010,document,event
eveent0b5b1be6239111eb94400242ac110010,包含,0,-1,Q1140552,a099d2b1e239111eb94400242ac110010,entity,event
doceve0b5b1f38239111eb94400242ac110010,包含,0,0,a099ff510239111eb94400242ac110010,a09a05e42239111eb94400242ac110010,document,event
eveent0b5b20be239111eb94400242ac110010,包含,0,-1,Q148,a09a05e42239111eb94400242ac110010,entity,event
doceve0b5b244c239111eb94400242ac110010,包含,0,0,a09a2448c239111eb94400242ac110010,a09a2b606239111eb94400242ac110010,document,event
doceve0b5b279e239111eb94400242ac110010,包含,0,0,a09a2448c239111eb94400242ac110010,a09a2ba2a239111eb94400242ac110010,document,event
eveent0b5b292e239111eb94400242ac110010,包含,0,-1,NTW4765786256323733401,a09a2ba2a239111eb94400242ac110010,entity,event
doceve0b5b2ca8239111eb94400242ac110010,包含,0,0,a09a2bf3e239111eb94400242ac110010,a09a3d8d8239111eb94400242ac110010,document,event
doceve0b5b3248239111eb94400242ac110010,包含,0,0,a09a46956239111eb94400242ac110010,a09a52008239111eb94400242ac110010,document,event
eveent0b5b33f6239111eb94400242ac110010,包含,0,-1,Q9455382,a09a52008239111eb94400242ac110010,entity,event
doceve0b5b3752239111eb94400242ac110010,包含,0,0,a09a46956239111eb94400242ac110010,a09a5236e239111eb94400242ac110010,document,event
eveent0b5b38d8239111eb94400242ac110010,包含,0,-1,Q9455382,a09a5236e239111eb94400242ac110010,entity,event
doceve0b5b3c3e239111eb94400242ac110010,包含,0,0,a09a46956239111eb94400242ac110010,a09a52580239111eb94400242ac110010,document,event
eveent0b5b40f8239111eb94400242ac110010,包含,0,-1,Q23739107,a09a52580239111eb94400242ac110010,entity,event
eveent0b5b3dc4239111eb94400242ac110010,包含,0,-1,Q9455382,a09a52580239111eb94400242ac110010,entity,event
doceve0b5b444a239111eb94400242ac110010,包含,0,0,a09a46956239111eb94400242ac110010,a09a5277e239111eb94400242ac110010,document,event
eveent0b5b4738239111eb94400242ac110010,包含,0,-1,Q23739107,a09a5277e239111eb94400242ac110010,entity,event
eveent0b5b45d0239111eb94400242ac110010,包含,0,-1,Q9455382,a09a5277e239111eb94400242ac110010,entity,event
doceve0b5b4a44239111eb94400242ac110010,包含,0,0,a09a46956239111eb94400242ac110010,a09a5294a239111eb94400242ac110010,document,event
eveent0b5b4bca239111eb94400242ac110010,包含,0,-1,Q9455382,a09a5294a239111eb94400242ac110010,entity,event
doceve0b5b4f58239111eb94400242ac110010,包含,0,0,a09a46956239111eb94400242ac110010,a09a52ae4239111eb94400242ac110010,document,event
eveent0b5b5250239111eb94400242ac110010,包含,0,-1,Q23739107,a09a52ae4239111eb94400242ac110010,entity,event
eveent0b5b50e8239111eb94400242ac110010,包含,0,-1,Q9455382,a09a52ae4239111eb94400242ac110010,entity,event
doceve0b5b56a6239111eb94400242ac110010,包含,0,0,a09a46956239111eb94400242ac110010,a09a52ca6239111eb94400242ac110010,document,event
eveent0b5b584a239111eb94400242ac110010,包含,0,-1,Q9455382,a09a52ca6239111eb94400242ac110010,entity,event
doceve0b5b5b6a239111eb94400242ac110010,包含,0,0,a09a46956239111eb94400242ac110010,a09a52df0239111eb94400242ac110010,document,event
eveent0b5b5cfa239111eb94400242ac110010,包含,0,-1,NTW4765786256323733419,a09a52df0239111eb94400242ac110010,entity,event
doceve0b5b601a239111eb94400242ac110010,包含,0,0,a09a46956239111eb94400242ac110010,a09a52f94239111eb94400242ac110010,document,event
eveent0b5b6196239111eb94400242ac110010,包含,0,-1,NTW4765786256323733419,a09a52f94239111eb94400242ac110010,entity,event
doceve0b5b64f2239111eb94400242ac110010,包含,0,0,a09a46956239111eb94400242ac110010,a09a5312e239111eb94400242ac110010,document,event
eveent0b5b6678239111eb94400242ac110010,包含,0,-1,Q19853895,a09a5312e239111eb94400242ac110010,entity,event
doceve0b5b6a2e239111eb94400242ac110010,包含,0,0,a09a67502239111eb94400242ac110010,a09a72d6c239111eb94400242ac110010,document,event
eveent0b5b6f10239111eb94400242ac110010,包含,0,-1,Q16666,a09a72d6c239111eb94400242ac110010,entity,event
eveent0b5b6d6c239111eb94400242ac110010,包含,0,-1,Q956,a09a72d6c239111eb94400242ac110010,entity,event
doceve0b5baf48239111eb94400242ac110010,包含,0,0,a09a67502239111eb94400242ac110010,a09a73118239111eb94400242ac110010,document,event
eveent0b5bb7b8239111eb94400242ac110010,包含,0,-1,Q6191718,a09a73118239111eb94400242ac110010,entity,event
eveent0b5bb43e239111eb94400242ac110010,包含,0,-1,NTW4765786256323733435,a09a73118239111eb94400242ac110010,entity,event
doceve0b5bbb6e239111eb94400242ac110010,包含,0,0,a09a67502239111eb94400242ac110010,a09a7337a239111eb94400242ac110010,document,event
eveent0b5bbdc6239111eb94400242ac110010,包含,0,-1,Q6191718,a09a7337a239111eb94400242ac110010,entity,event
eveent0b5bbcae239111eb94400242ac110010,包含,0,-1,NTW4765786256323733437,a09a7337a239111eb94400242ac110010,entity,event
doceve0b5bc032239111eb94400242ac110010,包含,0,0,a09a67502239111eb94400242ac110010,a09a735a0239111eb94400242ac110010,document,event
eveent0b5bc154239111eb94400242ac110010,包含,0,-1,Q6191718,a09a735a0239111eb94400242ac110010,entity,event
doceve0b5bc3e8239111eb94400242ac110010,包含,0,0,a09a67502239111eb94400242ac110010,a09a73780239111eb94400242ac110010,document,event
eveent0b5bc514239111eb94400242ac110010,包含,0,-1,NTW4765786256323733435,a09a73780239111eb94400242ac110010,entity,event
eveent0b5bc636239111eb94400242ac110010,包含,0,-1,NTW4765786256323733440,a09a73780239111eb94400242ac110010,entity,event
doceve0b5bc906239111eb94400242ac110010,包含,0,0,a09a67502239111eb94400242ac110010,a09a739ec239111eb94400242ac110010,document,event
eveent0b5bca28239111eb94400242ac110010,包含,0,-1,NTW4765786256323733435,a09a739ec239111eb94400242ac110010,entity,event
eveent0b5bcb36239111eb94400242ac110010,包含,0,-1,NTW4765786256323733440,a09a739ec239111eb94400242ac110010,entity,event
doceve0b5bcd7a239111eb94400242ac110010,包含,0,0,a09a67502239111eb94400242ac110010,a09a73c76239111eb94400242ac110010,document,event
eveent0b5bce9c239111eb94400242ac110010,包含,0,-1,NTW4765786256323733440,a09a73c76239111eb94400242ac110010,entity,event
doceve0b5bd162239111eb94400242ac110010,包含,0,0,a09ad1060239111eb94400242ac110010,a09ae6438239111eb94400242ac110010,document,event
eveent0b5bd4aa239111eb94400242ac110010,包含,0,-1,Q30,a09ae6438239111eb94400242ac110010,entity,event
eveent0b5bd626239111eb94400242ac110010,包含,0,-1,Q829,a09ae6438239111eb94400242ac110010,entity,event
eveent0b5bd284239111eb94400242ac110010,包含,0,-1,Q11746,a09ae6438239111eb94400242ac110010,entity,event
eveent0b5bd39c239111eb94400242ac110010,包含,0,-1,Q697130,a09ae6438239111eb94400242ac110010,entity,event
doceve0b5bd93c239111eb94400242ac110010,包含,0,0,a09ad1060239111eb94400242ac110010,a09ae6cf8239111eb94400242ac110010,document,event
eveent0b5bda54239111eb94400242ac110010,包含,0,-1,Q48340,a09ae6cf8239111eb94400242ac110010,entity,event
eveent0b5bdb4e239111eb94400242ac110010,包含,0,-1,Q829,a09ae6cf8239111eb94400242ac110010,entity,event
doceve0b5bdd9c239111eb94400242ac110010,包含,0,0,a09ad1060239111eb94400242ac110010,a09ae6eec239111eb94400242ac110010,document,event
eveent0b5bdea0239111eb94400242ac110010,包含,0,-1,Q48340,a09ae6eec239111eb94400242ac110010,entity,event
eveent0b5bdf9a239111eb94400242ac110010,包含,0,-1,Q17008037,a09ae6eec239111eb94400242ac110010,entity,event
doceve0b5be1f2239111eb94400242ac110010,包含,0,0,a09ad1060239111eb94400242ac110010,a09ae7086239111eb94400242ac110010,document,event
eveent0b5be2f6239111eb94400242ac110010,包含,0,-1,Q48340,a09ae7086239111eb94400242ac110010,entity,event
eveent0b5be3fa239111eb94400242ac110010,包含,0,-1,Q829,a09ae7086239111eb94400242ac110010,entity,event
doceve0b5be648239111eb94400242ac110010,包含,0,0,a09ae7626239111eb94400242ac110010,a09af7102239111eb94400242ac110010,document,event
doceve0b5be8fa239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b41c98239111eb94400242ac110010,document,event
eveent0b5bea12239111eb94400242ac110010,包含,0,-1,NTW4765786256323305277,a09b41c98239111eb94400242ac110010,entity,event
eveent0b5beb16239111eb94400242ac110010,包含,0,-1,NTW4765786256323733507,a09b41c98239111eb94400242ac110010,entity,event
doceve0b5bee0e239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b42a09e239111eb94400242ac110010,document,event
eveent0b5bef26239111eb94400242ac110010,包含,0,-1,NTW4765786256323733524,a09b42a09e239111eb94400242ac110010,entity,event
doceve0b5bf1ce239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b42364239111eb94400242ac110010,document,event
doceve0b5bf41c239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b42508239111eb94400242ac110010,document,event
eveent0b5bf520239111eb94400242ac110010,包含,0,-1,NTW4765786256323733524,a09b42508239111eb94400242ac110010,entity,event
doceve0b5bf746239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b42760239111eb94400242ac110010,document,event
eveent0b5bf854239111eb94400242ac110010,包含,0,-1,NTW4765786256323733524,a09b42760239111eb94400242ac110010,entity,event
doceve0b5bfa70239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b42922239111eb94400242ac110010,document,event
eveent0b5bfb7e239111eb94400242ac110010,包含,0,-1,NTW4765786256323733507,a09b42922239111eb94400242ac110010,entity,event
doceve0b5bfdc2239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b42ac6239111eb94400242ac110010,document,event
doceve0b5c0010239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b42cc4239111eb94400242ac110010,document,event
eveent0b5c011e239111eb94400242ac110010,包含,0,-1,Q8686,a09b42cc4239111eb94400242ac110010,entity,event
doceve0b5c03c6239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b42e86239111eb94400242ac110010,document,event
doceve0b5c0664239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b42ff8239111eb94400242ac110010,document,event
eveent0b5c0880239111eb94400242ac110010,包含,0,-1,NTW4765786256323305277,a09b42ff8239111eb94400242ac110010,entity,event
eveent0b5c077c239111eb94400242ac110010,包含,0,-1,NTW4765786256323733512,a09b42ff8239111eb94400242ac110010,entity,event
doceve0b5c0ac4239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b4320a239111eb94400242ac110010,document,event
eveent0b5c0bc8239111eb94400242ac110010,包含,0,-1,Q31113,a09b4320a239111eb94400242ac110010,entity,event
doceve0b5c0e3e239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b4341c239111eb94400242ac110010,document,event
eveent0b5c119a239111eb94400242ac110010,包含,0,-1,Q8686,a09b4341c239111eb94400242ac110010,entity,event
eveent0b5c12b2239111eb94400242ac110010,包含,0,-1,Q31113,a09b4341c239111eb94400242ac110010,entity,event
eveent0b5c0f42239111eb94400242ac110010,包含,0,-1,Q4196134,a09b4341c239111eb94400242ac110010,entity,event
doceve0b5c155a239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b4361a239111eb94400242ac110010,document,event
eveent0b5c197e239111eb94400242ac110010,包含,0,-1,Q16574,a09b4361a239111eb94400242ac110010,entity,event
eveent0b5c1690239111eb94400242ac110010,包含,0,-1,Q8686,a09b4361a239111eb94400242ac110010,entity,event
eveent0b5c188e239111eb94400242ac110010,包含,0,-1,Q31113,a09b4361a239111eb94400242ac110010,entity,event
eveent0b5c1794239111eb94400242ac110010,包含,0,-1,Q5816,a09b4361a239111eb94400242ac110010,entity,event
doceve0b5c1d0c239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b43854239111eb94400242ac110010,document,event
doceve0b5c1f82239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b43976239111eb94400242ac110010,document,event
eveent0b5c2a09a239111eb94400242ac110010,包含,0,-1,Q865,a09b43976239111eb94400242ac110010,entity,event
doceve0b5c24a0239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b43b24239111eb94400242ac110010,document,event
eveent0b5c2914239111eb94400242ac110010,包含,0,-1,Q8290173,a09b43b24239111eb94400242ac110010,entity,event
eveent0b5c25d6239111eb94400242ac110010,包含,0,-1,Q16574,a09b43b24239111eb94400242ac110010,entity,event
eveent0b5c2a18239111eb94400242ac110010,包含,0,-1,Q1800269,a09b43b24239111eb94400242ac110010,entity,event
eveent0b5c26ee239111eb94400242ac110010,包含,0,-1,NTW4765786256323305199,a09b43b24239111eb94400242ac110010,entity,event
eveent0b5c2806239111eb94400242ac110010,包含,0,-1,NTW4765786256323733510,a09b43b24239111eb94400242ac110010,entity,event
doceve0b5c2cca239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b43f0c239111eb94400242ac110010,document,event
eveent0b5c3120239111eb94400242ac110010,包含,0,-1,Q8290173,a09b43f0c239111eb94400242ac110010,entity,event
eveent0b5c2dec239111eb94400242ac110010,包含,0,-1,Q16574,a09b43f0c239111eb94400242ac110010,entity,event
eveent0b5c322e239111eb94400242ac110010,包含,0,-1,Q1800269,a09b43f0c239111eb94400242ac110010,entity,event
eveent0b5c2efa239111eb94400242ac110010,包含,0,-1,NTW4765786256323305199,a09b43f0c239111eb94400242ac110010,entity,event
eveent0b5c3012239111eb94400242ac110010,包含,0,-1,NTW4765786256323733510,a09b43f0c239111eb94400242ac110010,entity,event
doceve0b5c3486239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b4429a239111eb94400242ac110010,document,event
eveent0b5c35a8239111eb94400242ac110010,包含,0,-1,NTW4765786256323733517,a09b4429a239111eb94400242ac110010,entity,event
doceve0b5c3940239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b44448239111eb94400242ac110010,document,event
eveent0b5c3b84239111eb94400242ac110010,包含,0,-1,Q3a0991,a09b44448239111eb94400242ac110010,entity,event
eveent0b5c3a6c239111eb94400242ac110010,包含,0,-1,NTW47657862563237335a09,a09b44448239111eb94400242ac110010,entity,event
doceve0b5c3e68239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b44826239111eb94400242ac110010,document,event
eveent0b5c43b8239111eb94400242ac110010,包含,0,-1,Q11067120,a09b44826239111eb94400242ac110010,entity,event
eveent0b5c4a098239111eb94400242ac110010,包含,0,-1,Q8686,a09b44826239111eb94400242ac110010,entity,event
eveent0b5c3f8a239111eb94400242ac110010,包含,0,-1,Q16903236,a09b44826239111eb94400242ac110010,entity,event
eveent0b5c42b4239111eb94400242ac110010,包含,0,-1,Q619051,a09b44826239111eb94400242ac110010,entity,event
eveent0b5c41a6239111eb94400242ac110010,包含,0,-1,Q7129649,a09b44826239111eb94400242ac110010,entity,event
doceve0b5c45fc239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b44a4c239111eb94400242ac110010,document,event
eveent0b5c471e239111eb94400242ac110010,包含,0,-1,Q16903236,a09b44a4c239111eb94400242ac110010,entity,event
doceve0b5c4980239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b44bf0239111eb94400242ac110010,document,event
eveent0b5c4b10239111eb94400242ac110010,包含,0,-1,NTW4765786256323733522,a09b44bf0239111eb94400242ac110010,entity,event
doceve0b5c4d4a239111eb94400242ac110010,包含,0,0,a09af87c8239111eb94400242ac110010,a09b44e52239111eb94400242ac110010,document,event
eveent0b5c4e4e239111eb94400242ac110010,包含,0,-1,NTW47657862563237335a09,a09b44e52239111eb94400242ac110010,entity,event
eveent0b5c4f52239111eb94400242ac110010,包含,0,-1,NTW4765786256323733522,a09b44e52239111eb94400242ac110010,entity,event
doceve0b5c5286239111eb94400242ac110010,包含,0,0,a09b45ec4239111eb94400242ac110010,a09b5db50239111eb94400242ac110010,document,event
eveent0b5c5498239111eb94400242ac110010,包含,0,-1,Q219,a09b5db50239111eb94400242ac110010,entity,event
eveent0b5c539e239111eb94400242ac110010,包含,0,-1,NTW4765786256323733544,a09b5db50239111eb94400242ac110010,entity,event
doceve0b5c56d2239111eb94400242ac110010,包含,0,0,a09b68de8239111eb94400242ac110010,a09b8ec64239111eb94400242ac110010,document,event
doceve0b5c595c239111eb94400242ac110010,包含,0,0,a09b68de8239111eb94400242ac110010,a09b8eec6239111eb94400242ac110010,document,event
eveent0b5c5a60239111eb94400242ac110010,包含,0,-1,Q837873,a09b8eec6239111eb94400242ac110010,entity,event
doceve0b5c5cb8239111eb94400242ac110010,包含,0,0,a09b68de8239111eb94400242ac110010,a09b8f15a239111eb94400242ac110010,document,event
eveent0b5c5dda239111eb94400242ac110010,包含,0,-1,NTW4765786256323733557,a09b8f15a239111eb94400242ac110010,entity,event
doceve0b5c600a239111eb94400242ac110010,包含,0,0,a09b68de8239111eb94400242ac110010,a09b8f33a239111eb94400242ac110010,document,event
eveent0b5c610e239111eb94400242ac110010,包含,0,-1,NTW4765786256323733557,a09b8f33a239111eb94400242ac110010,entity,event
doceve0b5c6352239111eb94400242ac110010,包含,0,0,a09b68de8239111eb94400242ac110010,a09b8f542239111eb94400242ac110010,document,event
eveent0b5c65d2239111eb94400242ac110010,包含,0,-1,Q533432,a09b8f542239111eb94400242ac110010,entity,event
doceve0b5c68e8239111eb94400242ac110010,包含,0,0,a09b68de8239111eb94400242ac110010,a09b8f77c239111eb94400242ac110010,document,event
eveent0b5c6b04239111eb94400242ac110010,包含,0,-1,Q183584,a09b8f77c239111eb94400242ac110010,entity,event
eveent0b5c6a00239111eb94400242ac110010,包含,0,-1,Q956,a09b8f77c239111eb94400242ac110010,entity,event
doceve0b5c6de8239111eb94400242ac110010,包含,0,0,a09b68de8239111eb94400242ac110010,a09b8f9b6239111eb94400242ac110010,document,event
eveent0b5c6ffa239111eb94400242ac110010,包含,0,-1,Q183584,a09b8f9b6239111eb94400242ac110010,entity,event
eveent0b5c6f00239111eb94400242ac110010,包含,0,-1,Q956,a09b8f9b6239111eb94400242ac110010,entity,event
doceve0b5c71f8239111eb94400242ac110010,包含,0,0,a09b68de8239111eb94400242ac110010,a09b8fbf0239111eb94400242ac110010,document,event
doceve0b5c741e239111eb94400242ac110010,包含,0,0,a09b68de8239111eb94400242ac110010,a09b8fd58239111eb94400242ac110010,document,event
eveent0b5c7522239111eb94400242ac110010,包含,0,-1,Q8686,a09b8fd58239111eb94400242ac110010,entity,event
doceve0b5c7734239111eb94400242ac110010,包含,0,0,a09b68de8239111eb94400242ac110010,a09b8fefc239111eb94400242ac110010,document,event
eveent0b5c7838239111eb94400242ac110010,包含,0,-1,Q8686,a09b8fefc239111eb94400242ac110010,entity,event
doceve0b5c7a4a239111eb94400242ac110010,包含,0,0,a09b68de8239111eb94400242ac110010,a09b92cc4239111eb94400242ac110010,document,event
doceve0b5c7cc0239111eb94400242ac110010,包含,0,0,a09ba663e239111eb94400242ac110010,a09bbc77c239111eb94400242ac110010,document,event
eveent0b5c7fc2239111eb94400242ac110010,包含,0,-1,Q19188,a09bbc77c239111eb94400242ac110010,entity,event
eveent0b5c7dce239111eb94400242ac110010,包含,0,-1,Q519834,a09bbc77c239111eb94400242ac110010,entity,event
eveent0b5c7ec8239111eb94400242ac110010,包含,0,-1,Q3a0950282,a09bbc77c239111eb94400242ac110010,entity,event
doceve0b5c835a239111eb94400242ac110010,包含,0,0,a09ba663e239111eb94400242ac110010,a09bbd3c0239111eb94400242ac110010,document,event
eveent0b5c8472239111eb94400242ac110010,包含,0,-1,Q519834,a09bbd3c0239111eb94400242ac110010,entity,event
eveent0b5c856c239111eb94400242ac110010,包含,0,-1,Q3a0950282,a09bbd3c0239111eb94400242ac110010,entity,event
doceve0b5c8800239111eb94400242ac110010,包含,0,0,a09ba663e239111eb94400242ac110010,a09bbdcf8239111eb94400242ac110010,document,event
eveent0b5c890e239111eb94400242ac110010,包含,0,-1,Q519834,a09bbdcf8239111eb94400242ac110010,entity,event
doceve0b5c8b70239111eb94400242ac110010,包含,0,0,a09ba663e239111eb94400242ac110010,a09bbe2d4239111eb94400242ac110010,document,event
eveent0b5c8cb0239111eb94400242ac110010,包含,0,-1,Q519834,a09bbe2d4239111eb94400242ac110010,entity,event
eveent0b5c8daa239111eb94400242ac110010,包含,0,-1,Q3a0950282,a09bbe2d4239111eb94400242ac110010,entity,event
eveent0b5c8f44239111eb94400242ac110010,包含,0,-1,Q1207908,a09bbe2d4239111eb94400242ac110010,entity,event
doceve0b5c9192239111eb94400242ac110010,包含,0,0,a09ba663e239111eb94400242ac110010,a09bbeac2239111eb94400242ac110010,document,event
eveent0b5c92a0239111eb94400242ac110010,包含,0,-1,Q3a0950282,a09bbeac2239111eb94400242ac110010,entity,event
doceve0b5c9502239111eb94400242ac110010,包含,0,0,a09ba663e239111eb94400242ac110010,a09bbed42239111eb94400242ac110010,document,event
eveent0b5c9610239111eb94400242ac110010,包含,0,-1,Q3a0950282,a09bbed42239111eb94400242ac110010,entity,event
doceve0b5c993a239111eb94400242ac110010,包含,0,0,a09ba663e239111eb94400242ac110010,a09bbef86239111eb94400242ac110010,document,event
eveent0b5c9c82239111eb94400242ac110010,包含,0,-1,Q15174,a09bbef86239111eb94400242ac110010,entity,event
eveent0b5c9a5c239111eb94400242ac110010,包含,0,-1,Q519834,a09bbef86239111eb94400242ac110010,entity,event
eveent0b5c9b74239111eb94400242ac110010,包含,0,-1,Q59223,a09bbef86239111eb94400242ac110010,entity,event
doceve0b5c9f48239111eb94400242ac110010,包含,0,0,a09bdeaca239111eb94400242ac110010,a09be93f8239111eb94400242ac110010,document,event
eveent0b5ca182239111eb94400242ac110010,包含,0,-1,Q34006,a09be93f8239111eb94400242ac110010,entity,event
eveent0b5ca06a239111eb94400242ac110010,包含,0,-1,Q35332,a09be93f8239111eb94400242ac110010,entity,event
doceve0b5ca4d4239111eb94400242ac110010,包含,0,0,a09bdeaca239111eb94400242ac110010,a09be9790239111eb94400242ac110010,document,event
eveent0b5ca60a239111eb94400242ac110010,包含,0,-1,Q35332,a09be9790239111eb94400242ac110010,entity,event
eveent0b5ca84e239111eb94400242ac110010,包含,0,-1,NTW47657862563237336a09,a09be9790239111eb94400242ac110010,entity,event
eveent0b5ca736239111eb94400242ac110010,包含,0,-1,NTW4765786256323733610,a09be9790239111eb94400242ac110010,entity,event
doceve0b5cab78239111eb94400242ac110010,包含,0,0,a09be9d08239111eb94400242ac110010,a09c02db2239111eb94400242ac110010,document,event
eveent0b5cb0f0239111eb94400242ac110010,包含,0,-1,Q50436,a09c02db2239111eb94400242ac110010,entity,event
eveent0b5cadbc239111eb94400242ac110010,包含,0,-1,Q956,a09c02db2239111eb94400242ac110010,entity,event
eveent0b5cafe2239111eb94400242ac110010,包含,0,-1,Q58401,a09c02db2239111eb94400242ac110010,entity,event
eveent0b5caed4239111eb94400242ac110010,包含,0,-1,Q21208,a09c02db2239111eb94400242ac110010,entity,event
eveent0b5cacae239111eb94400242ac110010,包含,0,-1,NTW4765786256323733611,a09c02db2239111eb94400242ac110010,entity,event
doceve0b5cb44c239111eb94400242ac110010,包含,0,0,a09be9d08239111eb94400242ac110010,a09c032ee239111eb94400242ac110010,document,event
eveent0b5cb9c4239111eb94400242ac110010,包含,0,-1,Q50436,a09c032ee239111eb94400242ac110010,entity,event
eveent0b5cb690239111eb94400242ac110010,包含,0,-1,Q956,a09c032ee239111eb94400242ac110010,entity,event
eveent0b5cb8b6239111eb94400242ac110010,包含,0,-1,Q58401,a09c032ee239111eb94400242ac110010,entity,event
eveent0b5cb7a8239111eb94400242ac110010,包含,0,-1,Q21208,a09c032ee239111eb94400242ac110010,entity,event
eveent0b5cb578239111eb94400242ac110010,包含,0,-1,NTW4765786256323733611,a09c032ee239111eb94400242ac110010,entity,event
doceve0b5cbc62239111eb94400242ac110010,包含,0,0,a09be9d08239111eb94400242ac110010,a09c03690239111eb94400242ac110010,document,event
eveent0b5cc1c6239111eb94400242ac110010,包含,0,-1,Q50436,a09c03690239111eb94400242ac110010,entity,event
eveent0b5cbe9c239111eb94400242ac110010,包含,0,-1,Q956,a09c03690239111eb94400242ac110010,entity,event
eveent0b5cc0b8239111eb94400242ac110010,包含,0,-1,Q58401,a09c03690239111eb94400242ac110010,entity,event
eveent0b5cbfaa239111eb94400242ac110010,包含,0,-1,Q21208,a09c03690239111eb94400242ac110010,entity,event
eveent0b5cbd84239111eb94400242ac110010,包含,0,-1,NTW4765786256323733611,a09c03690239111eb94400242ac110010,entity,event
doceve0b5cc43c239111eb94400242ac110010,包含,0,0,a09be9d08239111eb94400242ac110010,a09c039ec239111eb94400242ac110010,document,event
eveent0b5cc568239111eb94400242ac110010,包含,0,-1,NTW4765786256323733614,a09c039ec239111eb94400242ac110010,entity,event
doceve0b5cc95a239111eb94400242ac110010,包含,0,0,a09be9d08239111eb94400242ac110010,a09c03bb8239111eb94400242ac110010,document,event
eveent0b5ccb94239111eb94400242ac110010,包含,0,-1,Q956,a09c03bb8239111eb94400242ac110010,entity,event
eveent0b5cca86239111eb94400242ac110010,包含,0,-1,NTW4765786256323733611,a09c03bb8239111eb94400242ac110010,entity,event
doceve0b5ccde2239111eb94400242ac110010,包含,0,0,a09be9d08239111eb94400242ac110010,a09c03d84239111eb94400242ac110010,document,event
eveent0b5cd008239111eb94400242ac110010,包含,0,-1,Q956,a09c03d84239111eb94400242ac110010,entity,event
eveent0b5ccefa239111eb94400242ac110010,包含,0,-1,NTW4765786256323733611,a09c03d84239111eb94400242ac110010,entity,event
doceve0b5cd292239111eb94400242ac110010,包含,0,0,a09be9d08239111eb94400242ac110010,a09c03f32239111eb94400242ac110010,document,event
eveent0b5cd490239111eb94400242ac110010,包含,0,-1,Q956,a09c03f32239111eb94400242ac110010,entity,event
eveent0b5cd396239111eb94400242ac110010,包含,0,-1,NTW4765786256323733611,a09c03f32239111eb94400242ac110010,entity,event
doceve0b5cd6e8239111eb94400242ac110010,包含,0,0,a09be9d08239111eb94400242ac110010,a09c0413a239111eb94400242ac110010,document,event
